Disease,State,LGA,co_0to28d,co_1to11m,co_12to59m,ci_0to28d,ci_1to11m,ci_12to59m,dio_0to28d,dio_1to11m,dio_12to59m,Month,year,Case Observed total ,Case Investigated Total,Total Cases,Total deaths,Date
Malnutrition,Rivers,Obio/Akpor,0,0,0,0,0,0,0,0,0,Sep,2013,0,0,0,0,"Sunday, September 1, 2013"
Malnutrition,Rivers,Obio/Akpor,0,0,0,0,0,0,0,0,0,Oct,2013,0,0,0,0,"Tuesday, October 1, 2013"
Malnutrition,Rivers,Obio/Akpor,0,0,0,0,0,0,0,0,0,Nov,2013,0,0,0,0,"Friday, November 1, 2013"
Malnutrition,Rivers,Obio/Akpor,0,0,0,0,0,0,0,0,0,Dec,2013,0,0,0,0,"Sunday, December 1, 2013"
Malnutrition,Rivers,Ogba/Egbema/Ndoni,0,0,0,0,0,0,0,0,0,Jan,2013,0,0,0,0,"Tuesday, January 1, 2013"
Malnutrition,Rivers,Ogba/Egbema/Ndoni,0,0,0,0,0,0,0,0,0,Feb,2013,0,0,0,0,"Friday, February 1, 2013"
Malnutrition,Rivers,Ogba/Egbema/Ndoni,0,0,0,0,0,0,0,0,0,Mar,2013,0,0,0,0,"Friday, March 1, 2013"
Malnutrition,Rivers,Ogba/Egbema/Ndoni,0,0,0,0,0,0,0,0,0,Apr,2013,0,0,0,0,"Monday, April 1, 2013"
Malnutrition,Rivers,Ogba/Egbema/Ndoni,0,0,0,0,0,0,0,0,0,May,2013,0,0,0,0,"Wednesday, May 1, 2013"
Malnutrition,Rivers,Ogba/Egbema/Ndoni,0,0,0,0,0,0,0,0,0,Jun,2013,0,0,0,0,"Saturday, June 1, 2013"
Malnutrition,Rivers,Ogba/Egbema/Ndoni,0,0,0,0,0,0,0,0,0,Jul,2013,0,0,0,0,"Monday, July 1, 2013"
Malnutrition,Rivers,Ogba/Egbema/Ndoni,0,0,1,0,0,0,0,0,0,Aug,2013,1,0,1,0,"Thursday, August 1, 2013"
Malnutrition,Rivers,Ogba/Egbema/Ndoni,0,0,1,0,0,0,0,0,0,Sep,2013,1,0,1,0,"Sunday, September 1, 2013"
Malnutrition,Rivers,Ogba/Egbema/Ndoni,0,0,0,0,0,0,0,0,0,Oct,2013,0,0,0,0,"Tuesday, October 1, 2013"
Malnutrition,Rivers,Ogba/Egbema/Ndoni,0,0,0,0,0,0,0,0,0,Nov,2013,0,0,0,0,"Friday, November 1, 2013"
Malnutrition,Rivers,Ogba/Egbema/Ndoni,0,0,0,0,0,0,0,0,0,Dec,2013,0,0,0,0,"Sunday, December 1, 2013"
Malnutrition,Rivers,Ogu Bolo,0,0,1,0,0,0,0,0,0,Jan,2013,1,0,1,0,"Tuesday, January 1, 2013"
Malnutrition,Rivers,Ogu Bolo,0,0,2,0,0,0,0,0,0,Feb,2013,2,0,2,0,"Friday, February 1, 2013"
Malnutrition,Rivers,Ogu Bolo,0,0,0,0,0,0,0,0,0,Mar,2013,0,0,0,0,"Friday, March 1, 2013"
Malnutrition,Rivers,Ogu Bolo,0,1,2,0,0,0,0,0,0,Apr,2013,3,0,3,0,"Monday, April 1, 2013"
Malnutrition,Rivers,Ogu Bolo,0,0,0,0,0,0,0,0,0,May,2013,0,0,0,0,"Wednesday, May 1, 2013"
Malnutrition,Rivers,Ogu Bolo,0,0,2,0,0,0,0,0,0,Jun,2013,2,0,2,0,"Saturday, June 1, 2013"
Malnutrition,Rivers,Ogu Bolo,0,1,0,0,0,0,0,0,0,Jul,2013,1,0,1,0,"Monday, July 1, 2013"
Malnutrition,Rivers,Ogu Bolo,0,1,2,0,0,0,0,0,0,Aug,2013,3,0,3,0,"Thursday, August 1, 2013"
Malnutrition,Rivers,Ogu Bolo,0,0,1,0,0,0,0,0,0,Sep,2013,1,0,1,0,"Sunday, September 1, 2013"
Malnutrition,Rivers,Ogu Bolo,0,1,3,0,0,0,0,0,0,Oct,2013,4,0,4,0,"Tuesday, October 1, 2013"
Malnutrition,Rivers,Ogu Bolo,0,0,0,0,0,0,0,0,0,Nov,2013,0,0,0,0,"Friday, November 1, 2013"
Malnutrition,Rivers,Ogu Bolo,0,0,0,0,0,0,0,0,0,Dec,2013,0,0,0,0,"Sunday, December 1, 2013"
Malnutrition,Rivers,Okrika,0,0,0,0,0,0,0,0,0,Jan,2013,0,0,0,0,"Tuesday, January 1, 2013"
Malnutrition,Rivers,Okrika,0,0,0,0,0,0,0,0,0,Feb,2013,0,0,0,0,"Friday, February 1, 2013"
Malnutrition,Rivers,Okrika,0,0,0,0,0,0,0,0,0,Mar,2013,0,0,0,0,"Friday, March 1, 2013"
Malnutrition,Rivers,Okrika,0,0,0,0,0,0,0,0,0,Apr,2013,0,0,0,0,"Monday, April 1, 2013"
Malnutrition,Rivers,Okrika,0,0,0,0,0,0,0,0,0,May,2013,0,0,0,0,"Wednesday, May 1, 2013"
Malnutrition,Rivers,Okrika,0,0,0,0,0,0,0,0,0,Jun,2013,0,0,0,0,"Saturday, June 1, 2013"
Malnutrition,Rivers,Okrika,0,0,0,0,0,0,0,0,0,Jul,2013,0,0,0,0,"Monday, July 1, 2013"
Malnutrition,Rivers,Okrika,0,0,0,0,0,0,0,0,0,Aug,2013,0,0,0,0,"Thursday, August 1, 2013"
Malnutrition,Rivers,Okrika,0,0,0,0,0,0,0,0,0,Sep,2013,0,0,0,0,"Sunday, September 1, 2013"
Malnutrition,Rivers,Okrika,0,0,0,0,0,0,0,0,0,Oct,2013,0,0,0,0,"Tuesday, October 1, 2013"
Malnutrition,Rivers,Okrika,0,0,0,0,0,0,0,0,0,Nov,2013,0,0,0,0,"Friday, November 1, 2013"
Malnutrition,Rivers,Okrika,0,0,0,0,0,0,0,0,0,Dec,2013,0,0,0,0,"Sunday, December 1, 2013"
Malnutrition,Rivers,Omumma,0,3,7,0,0,0,0,0,0,Jan,2013,10,0,10,0,"Tuesday, January 1, 2013"
Malnutrition,Rivers,Omumma,0,5,6,0,0,0,0,0,0,Feb,2013,11,0,11,0,"Friday, February 1, 2013"
Malnutrition,Rivers,Omumma,0,4,3,0,0,0,0,0,0,Mar,2013,7,0,7,0,"Friday, March 1, 2013"
Malnutrition,Rivers,Omumma,0,0,2,0,0,0,0,0,0,Apr,2013,2,0,2,0,"Monday, April 1, 2013"
Malnutrition,Rivers,Omumma,0,0,4,0,0,0,0,0,0,May,2013,4,0,4,0,"Wednesday, May 1, 2013"
Malnutrition,Rivers,Omumma,0,0,6,0,0,0,0,0,0,Jun,2013,6,0,6,0,"Saturday, June 1, 2013"
Malnutrition,Rivers,Omumma,0,0,4,0,0,0,0,0,0,Jul,2013,4,0,4,0,"Monday, July 1, 2013"
Malnutrition,Rivers,Omumma,0,1,9,0,7,0,0,0,0,Aug,2013,10,7,17,0,"Thursday, August 1, 2013"
Malnutrition,Rivers,Omumma,0,4,11,0,0,0,0,0,0,Sep,2013,15,0,15,0,"Sunday, September 1, 2013"
Malnutrition,Rivers,Omumma,2,2,5,0,0,0,0,0,0,Oct,2013,9,0,9,0,"Tuesday, October 1, 2013"
Malnutrition,Rivers,Omumma,0,4,7,0,0,0,0,0,0,Nov,2013,11,0,11,0,"Friday, November 1, 2013"
Malnutrition,Rivers,Omumma,0,0,2,0,0,0,0,0,0,Dec,2013,2,0,2,0,"Sunday, December 1, 2013"
Malnutrition,Rivers,Opobo/Nkoro,0,0,0,0,0,0,0,0,0,Jan,2013,0,0,0,0,"Tuesday, January 1, 2013"
Malnutrition,Rivers,Opobo/Nkoro,0,1,2,0,0,0,0,0,0,Feb,2013,3,0,3,0,"Friday, February 1, 2013"
Malnutrition,Rivers,Opobo/Nkoro,0,0,1,0,0,0,0,0,0,Mar,2013,1,0,1,0,"Friday, March 1, 2013"
Malnutrition,Rivers,Opobo/Nkoro,0,1,4,0,0,0,0,0,0,Apr,2013,5,0,5,0,"Monday, April 1, 2013"
Malnutrition,Rivers,Opobo/Nkoro,0,0,2,0,0,0,0,0,0,May,2013,2,0,2,0,"Wednesday, May 1, 2013"
Malnutrition,Rivers,Opobo/Nkoro,0,0,0,0,0,0,0,0,0,Jun,2013,0,0,0,0,"Saturday, June 1, 2013"
Malnutrition,Rivers,Opobo/Nkoro,0,0,0,0,0,0,0,0,0,Jul,2013,0,0,0,0,"Monday, July 1, 2013"
Malnutrition,Rivers,Opobo/Nkoro,0,0,2,0,0,0,0,0,0,Aug,2013,2,0,2,0,"Thursday, August 1, 2013"
Malnutrition,Rivers,Opobo/Nkoro,0,2,2,0,0,0,0,0,0,Sep,2013,4,0,4,0,"Sunday, September 1, 2013"
Malnutrition,Rivers,Opobo/Nkoro,0,2,3,0,0,0,0,0,0,Oct,2013,5,0,5,0,"Tuesday, October 1, 2013"
Malnutrition,Rivers,Opobo/Nkoro,0,0,2,0,0,0,0,0,0,Nov,2013,2,0,2,0,"Friday, November 1, 2013"
Malnutrition,Rivers,Opobo/Nkoro,0,1,2,0,0,0,0,0,0,Dec,2013,3,0,3,0,"Sunday, December 1, 2013"
Malnutrition,Rivers,Oyigbo,0,0,0,0,0,0,0,0,0,Jan,2013,0,0,0,0,"Tuesday, January 1, 2013"
Malnutrition,Rivers,Oyigbo,0,0,0,0,0,0,0,0,0,Feb,2013,0,0,0,0,"Friday, February 1, 2013"
Malnutrition,Rivers,Oyigbo,0,0,0,0,0,0,0,0,0,Mar,2013,0,0,0,0,"Friday, March 1, 2013"
Malnutrition,Rivers,Oyigbo,0,0,0,0,0,0,0,0,0,Apr,2013,0,0,0,0,"Monday, April 1, 2013"
Malnutrition,Rivers,Oyigbo,0,0,0,0,0,0,0,0,0,May,2013,0,0,0,0,"Wednesday, May 1, 2013"
Malnutrition,Rivers,Oyigbo,0,0,0,0,0,0,0,0,0,Jun,2013,0,0,0,0,"Saturday, June 1, 2013"
Malnutrition,Rivers,Oyigbo,0,0,0,0,0,0,0,0,0,Jul,2013,0,0,0,0,"Monday, July 1, 2013"
Malnutrition,Rivers,Oyigbo,0,0,0,0,0,0,0,0,0,Aug,2013,0,0,0,0,"Thursday, August 1, 2013"
Malnutrition,Rivers,Oyigbo,0,0,0,0,0,0,0,0,0,Sep,2013,0,0,0,0,"Sunday, September 1, 2013"
Malnutrition,Rivers,Oyigbo,0,0,0,0,0,0,0,0,0,Oct,2013,0,0,0,0,"Tuesday, October 1, 2013"
Malnutrition,Rivers,Oyigbo,0,0,0,0,0,0,0,0,0,Nov,2013,0,0,0,0,"Friday, November 1, 2013"
Malnutrition,Rivers,Oyigbo,0,0,0,0,0,0,0,0,0,Dec,2013,0,0,0,0,"Sunday, December 1, 2013"
Malnutrition,Rivers,Port-Harcourt,0,0,5,0,0,0,0,0,0,Jan,2013,5,0,5,0,"Tuesday, January 1, 2013"
Malnutrition,Rivers,Port-Harcourt,1,18,12,0,0,0,0,0,0,Feb,2013,31,0,31,0,"Friday, February 1, 2013"
Malnutrition,Rivers,Port-Harcourt,0,6,8,0,0,0,0,0,0,Mar,2013,14,0,14,0,"Friday, March 1, 2013"
Malnutrition,Rivers,Port-Harcourt,0,0,3,0,0,0,0,0,0,Apr,2013,3,0,3,0,"Monday, April 1, 2013"
Malnutrition,Rivers,Port-Harcourt,0,2,3,0,0,0,0,0,0,May,2013,5,0,5,0,"Wednesday, May 1, 2013"
Malnutrition,Rivers,Port-Harcourt,0,4,2,0,0,0,0,0,0,Jun,2013,6,0,6,0,"Saturday, June 1, 2013"
Malnutrition,Rivers,Port-Harcourt,0,0,0,0,0,0,0,0,0,Jul,2013,0,0,0,0,"Monday, July 1, 2013"
Malnutrition,Rivers,Port-Harcourt,0,4,2,0,0,0,0,0,0,Aug,2013,6,0,6,0,"Thursday, August 1, 2013"
Malnutrition,Rivers,Port-Harcourt,0,6,15,0,0,0,0,0,0,Sep,2013,21,0,21,0,"Sunday, September 1, 2013"
Malnutrition,Rivers,Port-Harcourt,2,4,2,0,0,0,0,0,0,Oct,2013,8,0,8,0,"Tuesday, October 1, 2013"
Malnutrition,Rivers,Port-Harcourt,0,2,2,0,0,0,0,0,0,Nov,2013,4,0,4,0,"Friday, November 1, 2013"
Malnutrition,Rivers,Port-Harcourt,0,8,13,0,0,0,0,0,0,Dec,2013,21,0,21,0,"Sunday, December 1, 2013"
Malnutrition,Rivers,Tai,0,0,0,0,0,0,0,0,0,Jan,2013,0,0,0,0,"Tuesday, January 1, 2013"
Malnutrition,Rivers,Tai,0,0,2,0,0,0,0,0,0,Feb,2013,2,0,2,0,"Friday, February 1, 2013"
Malnutrition,Rivers,Tai,0,0,0,0,0,0,0,0,0,Mar,2013,0,0,0,0,"Friday, March 1, 2013"
Malnutrition,Rivers,Tai,0,0,0,0,0,0,0,0,0,Apr,2013,0,0,0,0,"Monday, April 1, 2013"
Malnutrition,Rivers,Tai,0,0,0,0,0,0,0,0,0,May,2013,0,0,0,0,"Wednesday, May 1, 2013"
Malnutrition,Rivers,Tai,0,0,0,0,0,0,0,0,0,Jun,2013,0,0,0,0,"Saturday, June 1, 2013"
Malnutrition,Rivers,Tai,0,0,1,0,0,0,0,0,0,Jul,2013,1,0,1,0,"Monday, July 1, 2013"
Malnutrition,Rivers,Tai,0,0,0,0,0,0,0,0,0,Aug,2013,0,0,0,0,"Thursday, August 1, 2013"
Malnutrition,Rivers,Tai,0,0,0,0,0,0,0,0,0,Sep,2013,0,0,0,0,"Sunday, September 1, 2013"
Malnutrition,Rivers,Tai,0,0,0,0,0,0,0,0,0,Oct,2013,0,0,0,0,"Tuesday, October 1, 2013"
Malnutrition,Rivers,Tai,0,0,0,0,0,0,0,0,0,Nov,2013,0,0,0,0,"Friday, November 1, 2013"
Malnutrition,Rivers,Tai,0,0,0,0,0,0,0,0,0,Dec,2013,0,0,0,0,"Sunday, December 1, 2013"
Malnutrition,Sokoto,Binji,0,5,8,0,0,0,0,0,0,Jan,2013,13,0,13,0,"Tuesday, January 1, 2013"
Malnutrition,Sokoto,Binji,0,0,0,0,0,0,0,0,0,Feb,2013,0,0,0,0,"Friday, February 1, 2013"
Malnutrition,Sokoto,Binji,0,0,0,0,0,0,0,0,0,Mar,2013,0,0,0,0,"Friday, March 1, 2013"
Malnutrition,Sokoto,Binji,0,0,0,0,0,0,0,0,0,Apr,2013,0,0,0,0,"Monday, April 1, 2013"
Malnutrition,Sokoto,Binji,0,7,4,0,0,0,0,0,0,May,2013,11,0,11,0,"Wednesday, May 1, 2013"
Malnutrition,Sokoto,Binji,0,7,7,0,0,0,0,0,0,Jun,2013,14,0,14,0,"Saturday, June 1, 2013"
Malnutrition,Sokoto,Binji,0,2,1,0,0,0,0,0,0,Jul,2013,3,0,3,0,"Monday, July 1, 2013"
Malnutrition,Sokoto,Binji,0,3,4,0,0,0,0,0,0,Aug,2013,7,0,7,0,"Thursday, August 1, 2013"
Malnutrition,Sokoto,Binji,0,5,8,0,0,0,0,0,0,Sep,2013,13,0,13,0,"Sunday, September 1, 2013"
Malnutrition,Sokoto,Binji,0,9,8,0,0,0,0,0,0,Oct,2013,17,0,17,0,"Tuesday, October 1, 2013"
Malnutrition,Sokoto,Binji,0,0,0,0,0,0,0,0,0,Nov,2013,0,0,0,0,"Friday, November 1, 2013"
Malnutrition,Sokoto,Binji,0,7,14,0,0,0,0,0,0,Dec,2013,21,0,21,0,"Sunday, December 1, 2013"
Malnutrition,Sokoto,Bodinga,0,0,0,0,0,0,0,0,0,Jan,2013,0,0,0,0,"Tuesday, January 1, 2013"
Malnutrition,Sokoto,Bodinga,0,0,2,0,0,0,0,0,0,Feb,2013,2,0,2,0,"Friday, February 1, 2013"
Malnutrition,Sokoto,Bodinga,0,0,0,0,0,0,0,0,0,Mar,2013,0,0,0,0,"Friday, March 1, 2013"
Malnutrition,Sokoto,Bodinga,0,0,0,0,0,0,0,0,0,Apr,2013,0,0,0,0,"Monday, April 1, 2013"
Malnutrition,Sokoto,Bodinga,0,0,2,0,0,0,0,0,0,May,2013,2,0,2,0,"Wednesday, May 1, 2013"
Malnutrition,Sokoto,Bodinga,0,1,2,0,0,0,0,0,0,Jun,2013,3,0,3,0,"Saturday, June 1, 2013"
Malnutrition,Sokoto,Bodinga,0,0,0,0,0,0,0,0,0,Jul,2013,0,0,0,0,"Monday, July 1, 2013"
Malnutrition,Sokoto,Bodinga,0,4,5,0,0,0,0,0,0,Aug,2013,9,0,9,0,"Thursday, August 1, 2013"
Malnutrition,Sokoto,Bodinga,0,1,0,0,0,0,0,0,0,Sep,2013,1,0,1,0,"Sunday, September 1, 2013"
Malnutrition,Sokoto,Bodinga,0,0,0,0,0,0,0,0,0,Oct,2013,0,0,0,0,"Tuesday, October 1, 2013"
Malnutrition,Sokoto,Bodinga,0,1,1,0,0,0,0,0,0,Nov,2013,2,0,2,0,"Friday, November 1, 2013"
Malnutrition,Sokoto,Bodinga,0,1,2,0,0,0,0,0,0,Dec,2013,3,0,3,0,"Sunday, December 1, 2013"
Malnutrition,Sokoto,Dange-Shuni,0,21,4,0,0,0,0,0,0,Jan,2013,25,0,25,0,"Tuesday, January 1, 2013"
Malnutrition,Sokoto,Dange-Shuni,0,13,32,0,0,0,0,0,0,Feb,2013,45,0,45,0,"Friday, February 1, 2013"
Malnutrition,Sokoto,Dange-Shuni,0,13,21,0,0,0,0,0,0,Mar,2013,34,0,34,0,"Friday, March 1, 2013"
Malnutrition,Sokoto,Dange-Shuni,0,15,2,0,0,0,0,0,0,Apr,2013,17,0,17,0,"Monday, April 1, 2013"
Malnutrition,Sokoto,Dange-Shuni,0,0,0,0,0,0,0,0,0,May,2013,0,0,0,0,"Wednesday, May 1, 2013"
Malnutrition,Sokoto,Dange-Shuni,0,11,2,0,0,0,0,0,0,Jun,2013,13,0,13,0,"Saturday, June 1, 2013"
Malnutrition,Sokoto,Dange-Shuni,0,0,0,0,0,0,0,0,0,Jul,2013,0,0,0,0,"Monday, July 1, 2013"
Malnutrition,Sokoto,Dange-Shuni,0,14,11,0,0,0,0,0,0,Aug,2013,25,0,25,0,"Thursday, August 1, 2013"
Malnutrition,Sokoto,Dange-Shuni,0,0,0,0,0,0,0,0,0,Sep,2013,0,0,0,0,"Sunday, September 1, 2013"
Malnutrition,Sokoto,Dange-Shuni,0,1,8,0,0,0,0,0,0,Oct,2013,9,0,9,0,"Tuesday, October 1, 2013"
Malnutrition,Sokoto,Dange-Shuni,0,2,3,0,0,0,0,0,0,Nov,2013,5,0,5,0,"Friday, November 1, 2013"
Malnutrition,Sokoto,Dange-Shuni,0,2,3,0,0,0,0,0,0,Dec,2013,5,0,5,0,"Sunday, December 1, 2013"
Malnutrition,Sokoto,Gada,0,34,11,0,10,14,0,0,0,Jan,2013,45,24,69,0,"Tuesday, January 1, 2013"
Malnutrition,Sokoto,Gada,0,20,89,0,0,0,0,0,0,Feb,2013,109,0,109,0,"Friday, February 1, 2013"
Malnutrition,Sokoto,Gada,0,26,52,0,4,2,0,0,0,Mar,2013,78,6,84,0,"Friday, March 1, 2013"
Malnutrition,Sokoto,Gada,0,0,61,0,0,12,0,0,0,Apr,2013,61,12,73,0,"Monday, April 1, 2013"
Malnutrition,Sokoto,Gada,0,20,31,0,0,0,0,0,0,May,2013,51,0,51,0,"Wednesday, May 1, 2013"
Malnutrition,Sokoto,Gada,0,0,48,0,0,0,0,0,0,Jun,2013,48,0,48,0,"Saturday, June 1, 2013"
Malnutrition,Sokoto,Gada,0,56,101,0,5,13,0,0,0,Jul,2013,157,18,175,0,"Monday, July 1, 2013"
Malnutrition,Sokoto,Gada,0,64,81,0,0,0,0,0,0,Aug,2013,145,0,145,0,"Thursday, August 1, 2013"
Malnutrition,Sokoto,Gada,0,41,53,0,0,0,0,0,0,Sep,2013,94,0,94,0,"Sunday, September 1, 2013"
Malnutrition,Sokoto,Gada,0,37,44,0,0,10,0,0,0,Oct,2013,81,10,91,0,"Tuesday, October 1, 2013"
Malnutrition,Sokoto,Gada,0,0,38,0,0,9,0,0,0,Nov,2013,38,9,47,0,"Friday, November 1, 2013"
Malnutrition,Sokoto,Gada,0,53,110,0,17,22,0,0,0,Dec,2013,163,39,202,0,"Sunday, December 1, 2013"
Malnutrition,Sokoto,Goronyo,0,25,15,0,16,20,0,0,0,Jan,2013,40,36,76,0,"Tuesday, January 1, 2013"
Malnutrition,Sokoto,Goronyo,0,24,38,0,15,25,0,0,0,Feb,2013,62,40,102,0,"Friday, February 1, 2013"
Malnutrition,Sokoto,Goronyo,0,26,35,0,16,41,0,0,0,Mar,2013,61,57,118,0,"Friday, March 1, 2013"
Malnutrition,Sokoto,Goronyo,0,32,15,0,15,28,0,0,0,Apr,2013,47,43,90,0,"Monday, April 1, 2013"
Malnutrition,Sokoto,Goronyo,0,24,53,0,15,23,0,0,0,May,2013,77,38,115,0,"Wednesday, May 1, 2013"
Malnutrition,Sokoto,Goronyo,0,0,0,0,0,0,0,0,0,Jun,2013,0,0,0,0,"Saturday, June 1, 2013"
Malnutrition,Sokoto,Goronyo,0,15,34,0,21,19,0,2,0,Jul,2013,49,40,89,2,"Monday, July 1, 2013"
Malnutrition,Sokoto,Goronyo,0,0,0,0,0,0,0,0,0,Aug,2013,0,0,0,0,"Thursday, August 1, 2013"
Malnutrition,Sokoto,Goronyo,0,12,21,0,0,10,0,0,0,Sep,2013,33,10,43,0,"Sunday, September 1, 2013"
Malnutrition,Sokoto,Goronyo,0,11,23,0,0,0,0,0,0,Oct,2013,34,0,34,0,"Tuesday, October 1, 2013"
Malnutrition,Sokoto,Goronyo,0,0,0,0,0,0,0,0,0,Nov,2013,0,0,0,0,"Friday, November 1, 2013"
Malnutrition,Sokoto,Goronyo,0,10,13,0,4,11,0,0,0,Dec,2013,23,15,38,0,"Sunday, December 1, 2013"
Malnutrition,Sokoto,Gudu,0,17,22,0,0,0,0,0,0,Jan,2013,39,0,39,0,"Tuesday, January 1, 2013"
Malnutrition,Sokoto,Gudu,0,3,4,0,0,0,0,0,0,Feb,2013,7,0,7,0,"Friday, February 1, 2013"
Malnutrition,Sokoto,Gudu,5,16,7,0,0,0,0,0,0,Mar,2013,28,0,28,0,"Friday, March 1, 2013"
Malnutrition,Sokoto,Gudu,0,12,26,0,0,0,0,0,0,Apr,2013,38,0,38,0,"Monday, April 1, 2013"
Malnutrition,Sokoto,Gudu,0,8,34,0,0,0,0,0,0,May,2013,42,0,42,0,"Wednesday, May 1, 2013"
Malnutrition,Sokoto,Gudu,15,21,0,0,0,0,0,0,0,Jun,2013,36,0,36,0,"Saturday, June 1, 2013"
Malnutrition,Sokoto,Gudu,0,43,52,0,0,0,0,0,0,Jul,2013,95,0,95,0,"Monday, July 1, 2013"
Malnutrition,Sokoto,Gudu,0,49,20,0,0,0,0,0,0,Aug,2013,69,0,69,0,"Thursday, August 1, 2013"
Malnutrition,Sokoto,Gudu,0,11,8,0,0,0,0,0,0,Sep,2013,19,0,19,0,"Sunday, September 1, 2013"
Malnutrition,Sokoto,Gudu,0,19,53,0,0,0,0,0,0,Oct,2013,72,0,72,0,"Tuesday, October 1, 2013"
Malnutrition,Sokoto,Gudu,0,19,53,0,0,0,0,0,0,Nov,2013,72,0,72,0,"Friday, November 1, 2013"
Malnutrition,Sokoto,Gudu,0,33,19,0,0,0,0,0,0,Dec,2013,52,0,52,0,"Sunday, December 1, 2013"
Malnutrition,Sokoto,Gwadabawa,1,4,5,0,0,0,0,0,0,Jan,2013,10,0,10,0,"Tuesday, January 1, 2013"
Malnutrition,Sokoto,Gwadabawa,0,4,6,0,0,0,0,0,0,Feb,2013,10,0,10,0,"Friday, February 1, 2013"
Malnutrition,Sokoto,Gwadabawa,0,2,3,0,0,0,0,0,0,Mar,2013,5,0,5,0,"Friday, March 1, 2013"
Malnutrition,Sokoto,Gwadabawa,1,3,8,0,0,0,0,0,0,Apr,2013,12,0,12,0,"Monday, April 1, 2013"
Malnutrition,Sokoto,Gwadabawa,0,14,19,0,0,4,0,0,9,May,2013,33,4,37,9,"Wednesday, May 1, 2013"
Malnutrition,Sokoto,Gwadabawa,0,6,12,0,0,1,0,0,0,Jun,2013,18,1,19,0,"Saturday, June 1, 2013"
Malnutrition,Sokoto,Gwadabawa,1,4,10,0,0,0,0,0,0,Jul,2013,15,0,15,0,"Monday, July 1, 2013"
Malnutrition,Sokoto,Gwadabawa,0,9,9,0,0,0,0,0,0,Aug,2013,18,0,18,0,"Thursday, August 1, 2013"
Malnutrition,Sokoto,Gwadabawa,0,0,11,0,0,0,0,0,0,Sep,2013,11,0,11,0,"Sunday, September 1, 2013"
Malnutrition,Sokoto,Gwadabawa,0,2,14,0,0,3,0,0,0,Oct,2013,16,3,19,0,"Tuesday, October 1, 2013"
Malnutrition,Sokoto,Gwadabawa,0,0,0,0,0,0,0,0,0,Nov,2013,0,0,0,0,"Friday, November 1, 2013"
Malnutrition,Sokoto,Gwadabawa,0,3,6,0,0,1,0,0,0,Dec,2013,9,1,10,0,"Sunday, December 1, 2013"
Malnutrition,Sokoto,Illela,0,0,8,0,0,0,0,0,0,Jan,2013,8,0,8,0,"Tuesday, January 1, 2013"
Malnutrition,Sokoto,Illela,0,30,95,0,0,0,0,0,0,Feb,2013,125,0,125,0,"Friday, February 1, 2013"
Malnutrition,Sokoto,Illela,0,6,32,0,0,0,0,0,0,Mar,2013,38,0,38,0,"Friday, March 1, 2013"
Malnutrition,Sokoto,Illela,0,0,7,0,0,0,0,0,0,Apr,2013,7,0,7,0,"Monday, April 1, 2013"
Malnutrition,Sokoto,Illela,0,0,0,0,0,0,0,0,0,May,2013,0,0,0,0,"Wednesday, May 1, 2013"
Malnutrition,Sokoto,Illela,0,0,6,0,0,0,0,0,0,Jun,2013,6,0,6,0,"Saturday, June 1, 2013"
Malnutrition,Sokoto,Illela,0,0,0,0,0,0,0,0,0,Jul,2013,0,0,0,0,"Monday, July 1, 2013"
Malnutrition,Sokoto,Illela,0,0,0,0,0,0,0,0,0,Aug,2013,0,0,0,0,"Thursday, August 1, 2013"
Malnutrition,Sokoto,Illela,0,4,15,0,0,0,0,0,0,Sep,2013,19,0,19,0,"Sunday, September 1, 2013"
Malnutrition,Sokoto,Illela,0,0,0,0,0,0,0,0,0,Oct,2013,0,0,0,0,"Tuesday, October 1, 2013"
Malnutrition,Sokoto,Illela,0,0,0,0,0,0,0,0,0,Nov,2013,0,0,0,0,"Friday, November 1, 2013"
Malnutrition,Sokoto,Illela,0,0,0,0,0,0,0,0,0,Dec,2013,0,0,0,0,"Sunday, December 1, 2013"
Malnutrition,Sokoto,Isa,0,0,0,0,0,0,0,0,0,Jan,2013,0,0,0,0,"Tuesday, January 1, 2013"
Malnutrition,Sokoto,Isa,0,0,0,0,0,0,0,0,0,Feb,2013,0,0,0,0,"Friday, February 1, 2013"
Malnutrition,Sokoto,Isa,0,0,0,0,0,0,0,0,0,Mar,2013,0,0,0,0,"Friday, March 1, 2013"
Malnutrition,Sokoto,Isa,0,0,0,0,0,0,0,0,0,Apr,2013,0,0,0,0,"Monday, April 1, 2013"
Malnutrition,Sokoto,Isa,0,0,0,0,0,0,0,0,0,May,2013,0,0,0,0,"Wednesday, May 1, 2013"
Malnutrition,Sokoto,Isa,0,0,0,0,0,0,0,0,0,Jun,2013,0,0,0,0,"Saturday, June 1, 2013"
Malnutrition,Sokoto,Isa,0,0,0,0,0,0,0,0,0,Jul,2013,0,0,0,0,"Monday, July 1, 2013"
Malnutrition,Sokoto,Isa,0,0,0,0,0,0,0,0,0,Aug,2013,0,0,0,0,"Thursday, August 1, 2013"
Malnutrition,Sokoto,Isa,0,0,0,0,0,0,0,0,0,Sep,2013,0,0,0,0,"Sunday, September 1, 2013"
Malnutrition,Sokoto,Isa,0,0,0,0,0,0,0,0,0,Oct,2013,0,0,0,0,"Tuesday, October 1, 2013"
Malnutrition,Sokoto,Isa,0,0,0,0,0,0,0,0,0,Nov,2013,0,0,0,0,"Friday, November 1, 2013"
